customerID,ACCT_BAL_TWD_MY,ACCT_BAL_TWD_MD,ACCT_BAL_TWD_FD,ACCT_BAL_TWD_FY,ACCT_BAL_TWD_MF,TVL_IND,TVL_AMT,Insight_Cha_001,SHP,PET,TVL,doubleCC_ind,GOV_TEAC_IND,CHILDREN_CN,EDU_CODE,INCOME_RANGE_CODE,WORK_YEARS,GENDER_CODE,AGE,CC_IND,WORLD_CARD_IND,PERSONAL_LN_IND,PAYROLL_ACCT_IND,PERSONAL_NET_FETW_IND,PERSONAL_NET_BANK_IND,INSURE_IND,PURE_CC_IND,MF_IND,WM_CLUB_MEM_IND,contact_seg,VIP_IND,SPT,CFE,BTY,CAR,FIN,ELE,FOD,SHW,EDU,HEA,SOC,POL,LIF,Insight_Cha_002,Insight_Cha_003,Insight_Cha_004,Insight_Cha_005,Insight_Cha_006,Insight_Cha_007,Insight_Cha_008,Insight_Cha_001_1,Insight_Cha_002_2,Insight_Cha_003_3,Insight_Cha_004_1,Insight_Cha_005_1,Insight_Cha_006_1,Insight_Cha_007_1,Insight_Cha_008_1,ONLINE_SHP_IND,res
13299,3.0,0.0,-1.0,14.0,183.0,0,0,1,0,0,0,0,0,3.0,4.0,1.0,-1.0,0,68.0,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,51,0,0,0,0,1,0,0,0
13304,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,2.0,20.0,0,71.0,1,0,0,0,1,1,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3
13305,0.0,0.0,-1.0,30.0,-1.0,0,0,1,0,0,0,0,0,0.0,5.0,1.0,-1.0,0,61.0,0,0,0,0,1,1,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3
13307,0.0,0.0,-1.0,120.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,1,75.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3
13308,-1.0,29.0,-1.0,-1.0,87.0,0,0,1,1,0,0,0,0,0.0,3.0,2.0,39.0,1,67.0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,3
13311,1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,5.0,1.0,0.0,1,64.0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4,13,0,0,13,1,73,0,0,3
13313,-1.0,0.0,-1.0,-1.0,-1.0,0,0,0,1,0,1,0,0,0.0,1.0,1.0,0.0,1,69.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
13314,2.0,23.0,-1.0,325.0,-1.0,0,0,1,1,0,0,0,1,0.0,4.0,2.0,0.0,1,63.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,6,0,0,0,0,0,0
13315,0.0,12.0,-1.0,19.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,1,62.0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3
13320,0.0,3.0,5.0,42.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,2.0,16.0,0,62.0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,261,10,0,2,16,0,0,0,0,3
13321,17.0,0.0,-1.0,15.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,1.0,0.0,0,62.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,3,5,0,0,14,0,1,3
13324,56.0,1086.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,4.0,0.0,0,75.0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,9,0,9,3,0,0,0,0,1,8
13330,7.0,32.0,194.0,25.0,367.0,0,0,1,1,0,1,0,0,0.0,3.0,3.0,0.0,0,65.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,15,16,0,3,0,0,1,0,0,5
13332,25.0,89.0,-1.0,-1.0,393.0,0,0,1,1,0,0,0,0,0.0,3.0,2.0,0.0,0,62.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,105,24,1,1,5,0,11,0,1,5
13333,2.0,11.0,100.0,412.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,0.0,0,63.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,143,5,0,0,0,0,1,0,0,0
13334,22.0,14.0,52.0,170.0,112.0,0,0,1,0,0,0,0,0,0.0,3.0,2.0,0.0,0,62.0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,139,96,0,3,0,1,0,0,1,0
13337,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,1,0,0,0.0,6.0,1.0,0.0,0,62.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,1,3
13339,17.0,1.0,-1.0,29.0,181.0,0,0,1,0,0,0,1,0,0.0,3.0,2.0,14.25,0,61.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,83,96,0,0,5,2,18,0,0,0
13341,0.0,20.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,1,0.0,3.0,2.0,0.0,1,28.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,2,2,1,1,0,0,18,0,1,3
13344,11.0,22.0,-1.0,86.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,2.0,0.0,1,59.0,1,1,1,0,1,1,0,0,0,0,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,3,6,2,16,0,13,1,0,0,3
13346,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,1,0.0,4.0,1.0,0.0,1,58.0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,2,0,0,1,0,0,0,1,3
13351,0.0,3.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,1,66.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,9,0,0,1,0,0,0,0,3
13353,-1.0,678.0,800.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,4.0,0.0,1,79.0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1,5,0,0,0,0,1,5
13356,11.0,32.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,6.0,1.0,0.0,1,62.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,7,10,0,6,1,0,0,1,0,3
13361,27.0,12.0,360.0,64.0,-1.0,0,0,1,1,0,0,0,0,0.0,6.0,1.0,0.0,1,63.0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28,7,0,5,0,0,0,0,0,3
13369,-1.0,16.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,17.0,0,61.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,4,0,6,14,0,0,0,0,3
13370,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,1,0.0,3.0,2.0,0.0,0,66.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,1,3
13372,-1.0,464.0,400.0,-1.0,-1.0,0,0,1,0,0,0,0,0,4.0,6.0,1.0,-1.0,0,75.0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,37,1,119,1,0,1,0,0,5
13379,58.0,35.0,-1.0,-1.0,-1.0,1,15,1,1,0,1,1,0,0.0,2.0,1.0,0.0,1,40.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,53,33,7,13,31,0,1,0,1,3
13385,0.0,1.0,33.0,27.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,1.0,0.0,0,61.0,1,0,0,0,1,1,0,0,0,0,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,13,18,4,5,0,0,2,1,1,3
13386,-1.0,17.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,1.0,0.0,0,66.0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,39,0,3,0,15,0,0,0,1,3
13389,91.0,156.0,30.0,73.0,20.0,0,0,1,0,0,0,0,0,0.0,4.0,2.0,0.0,0,64.0,1,0,0,0,1,1,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,3,0,0
13391,1.0,0.0,-1.0,-1.0,45.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,0,62.0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,55,0,0,0,0,1,0,0,3
13403,31.0,13.0,-1.0,-1.0,453.0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,0.0,1,63.0,1,1,0,0,1,1,0,0,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,87,82,0,0,0,0,3,0,1,5
13407,2.0,0.0,191.0,25.0,-1.0,0,0,1,0,0,0,0,0,2.0,4.0,1.0,-1.0,1,64.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,9,0,0,1,0,0,0,0,3
13414,28.0,19.0,-1.0,105.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,2.0,0.0,0,70.0,1,0,0,1,1,1,1,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,8,3,1,2,0,0,0,0,0,3
13416,7.0,21.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,66.0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,3
13417,40.0,115.0,50.0,165.0,-1.0,0,0,1,1,0,0,0,0,0.0,5.0,3.0,0.0,0,63.0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,22,23,1,12,0,0,16,0,1,0
13419,2.0,33.0,-1.0,18.0,101.0,0,0,1,0,0,0,0,0,0.0,3.0,2.0,0.0,0,64.0,1,1,0,0,1,1,1,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,14,44,1,6,0,0,0,0,0,0
13420,0.0,13.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,67.0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,60,5,0,10,0,0,0,0,0,3
13428,15.0,5.0,-1.0,99.0,382.0,0,0,1,1,0,0,0,0,0.0,6.0,2.0,0.0,0,64.0,1,1,0,0,1,1,0,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,11,20,4,9,0,0,0,1,0,5
13431,0.0,1.0,24.0,14.0,6.0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,-1.0,0,64.0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,9,0,0,1,0,0,0,0,3
13432,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,0.0,1,65.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,3,0,0,0,0,3
13433,-1.0,79.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,33.0,1,62.0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
13435,0.0,19.0,55.0,24.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,0.0,0,58.0,1,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,72,4,0,4,10,0,7,3,0,3
13438,0.0,256.0,-1.0,7.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,26.0,1,64.0,1,0,0,0,1,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,5,0,2,0,0,1,0,0,0
13442,21.0,10.0,-1.0,-1.0,335.0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,0.0,1,71.0,1,1,0,0,1,1,0,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,10,0,0,0,0,0,0,0,0
13443,-1.0,35.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,11.0,1,63.0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,1,1,6,2,0,0,0,0,3
13445,-1.0,21.0,60.0,-1.0,61.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,63.0,0,0,0,0,0,1,0,0,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,45,0,0,0,0,0,0,0,3
13449,7.0,21.0,62.0,6.0,397.0,0,0,1,0,0,0,0,0,3.0,4.0,1.0,-1.0,1,73.0,0,0,0,0,1,1,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,153,11,0,0,0,0,69,0,0,5
13454,30.0,23.0,-1.0,-1.0,-1.0,0,0,1,0,0,1,0,0,0.0,4.0,2.0,0.0,1,65.0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,21,14,0,0,6,0,0,0,0,3
13456,80.0,14.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,1,0,0.0,4.0,1.0,0.0,1,65.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3
13457,0.0,0.0,-1.0,15.0,-1.0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,-1.0,1,62.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
13462,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,1,0,1,0.0,5.0,1.0,0.0,1,62.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,2,0,3
13464,26.0,157.0,150.0,104.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,2.0,0.0,1,66.0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,4,2,2,15,5,0,1,0,0,0
13466,67.0,124.0,-1.0,45.0,178.0,0,0,1,0,0,0,0,0,0.0,3.0,2.0,0.0,0,67.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,3,0,0,0
13467,1.0,15.0,-1.0,45.0,194.0,0,0,1,0,0,1,0,0,0.0,3.0,2.0,0.0,0,68.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,33,8,4,3,0,0,0,0,0
13470,0.0,0.0,-1.0,60.0,-1.0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,77.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
13476,49.0,45.0,-1.0,-1.0,107.0,0,0,1,0,0,1,1,0,0.0,6.0,2.0,30.0,0,66.0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,8,9,5,1,0,0,0,0,0,0
13478,0.0,6.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,3.0,0.0,0,64.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,0,1,2,0,0,0,0,0,3
13481,2.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,26.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,45,36,0,1,7,0,27,0,0,3
13485,0.0,100.0,-1.0,-1.0,-1.0,1,2,1,0,0,1,0,0,0.0,3.0,1.0,0.0,1,61.0,1,0,0,0,1,1,1,0,0,1,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,6,1,0,0,1,0,40,0,0,3
13486,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,1,0,1,0.0,4.0,1.0,0.0,1,68.0,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,69,2,0,0,0,0,0,0,1,3
13489,0.0,37.0,-1.0,59.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,2.0,0.0,1,64.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,12,91,0,11,15,0,0,0,0,3
13494,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,1,63.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,2,0,0,0,0,0,1,3
13497,-1.0,3.0,-1.0,-1.0,-1.0,0,0,1,1,0,1,0,1,0.0,2.0,1.0,0.0,1,60.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,3
13500,7.0,20.0,280.0,74.0,27.0,0,0,1,0,0,0,0,1,0.0,5.0,1.0,0.0,1,64.0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,53,0,0,0,0,1,0,0,3
13503,305.0,356.0,-1.0,906.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,0.0,1,62.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,35,2,0,19,0,0,0,0,0,8
13511,517.0,301.0,-1.0,2467.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,4.0,0.0,0,61.0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,55,54,1,26,5,0,29,0,1,7
13520,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,5.0,1.0,0.0,0,61.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,89,18,4,1,14,0,0,0,1,3
13521,81.0,80.0,-1.0,-1.0,-1.0,1,36,1,0,0,0,0,0,0.0,1.0,4.0,10.0,0,61.0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,24,33,9,18,9,1,0,0,1,3
13522,7.0,0.0,-1.0,-1.0,28.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,83.0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,7,0,1,0,0,0,0,0,3
13534,0.0,1.0,102.0,4.0,-1.0,0,0,1,1,0,0,0,0,0.0,2.0,2.0,34.0,1,65.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,17,0,0,0,0,1,0,0,3
13540,90.0,35.0,75.0,82.0,71.0,0,0,1,0,0,0,0,0,0.0,4.0,2.0,0.0,1,59.0,1,1,0,0,1,1,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,117,64,0,8,2,0,1,0,0,0
13542,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,2.0,0.0,1,61.0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,6,1,0,0,0,0,1,3
13553,1.0,11.0,30.0,10.0,49.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,0.0,0,62.0,1,1,0,0,1,1,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,4,0,0,0,0,0,3
13555,132.0,816.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,5.0,3.0,0.0,0,41.0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,96,1,0,2,0,0,0,0,0,5
13557,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,1,0,1,0.0,3.0,1.0,0.0,1,68.0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,1,0,0,0,0,0,0,3
13563,104.0,122.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,0.0,0,67.0,1,0,0,0,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,22,33,0,10,3,0,0,0,0,0
13564,0.0,24.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0.0,3.0,2.0,0.0,1,39.0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,5,9,0,23,3,0,3
13566,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,1,0,1,0.0,4.0,1.0,0.0,1,39.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,0,0,0,0,1,3
13570,68.0,287.0,-1.0,1878.0,-1.0,0,0,1,0,0,1,0,0,0.0,5.0,4.0,24.0,1,60.0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,79,10,0,3,0,0,0,0,1,8
13577,4.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,1,0.0,4.0,1.0,34.0,0,62.0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
13578,9.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,4.0,6.0,1.0,0.0,0,61.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0,7,0,0,0,0,0,3
13579,21.0,111.0,-1.0,108.0,-1.0,1,2,1,0,0,0,0,0,0.0,1.0,2.0,0.0,1,63.0,1,1,0,0,1,1,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,5,12,0,0,0,1,1,0,0,0
13585,0.0,5.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,1,63.0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,33,60,0,5,0,0,1,0,0,3
13589,15.0,51.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,0.0,0,63.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,3
13592,9.0,36.0,-1.0,-1.0,947.0,0,0,1,1,0,0,0,0,0.0,5.0,3.0,0.0,0,63.0,1,1,0,0,1,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,236,24,0,2,0,0,0,2,1,8
13594,36.0,131.0,-1.0,70.0,379.0,0,0,1,0,0,0,0,0,0.0,6.0,2.0,0.0,1,66.0,1,1,0,0,1,1,1,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,12,1,8,3,0,0,0,0,5
13598,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,1,0.0,6.0,1.0,0.0,0,68.0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,2,0,0,0,0,3,1,3
13601,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,1,0.0,6.0,1.0,0.0,1,67.0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,7,0,0,2,0,0,0,0,3
